2018-05-04 15:21:27 [INFO ] [or.kosta.springmvc.board.BoardTest:79] Board [bno=5048, title=되따, content=그래따, writer=나다, regdate=2018-05-04 12:12:41, viewcnt=0] 
2018-05-04 15:21:27 [INFO ] [or.kosta.springmvc.board.BoardTest:79] Board [bno=5047, title=쥐료똬, content=좌료똬, writer=423, regdate=2018-05-04 12:12:41, viewcnt=0] 
2018-05-04 15:21:27 [INFO ] [or.kosta.springmvc.board.BoardTest:79] Board [bno=5046, title=123, content=432, writer=423, regdate=2018-05-04 12:12:41, viewcnt=0] 
2018-05-04 15:21:27 [INFO ] [or.kosta.springmvc.board.BoardTest:79] Board [bno=5045, title=하이, content=하이루, writer=사종찬, regdate=2018-05-04 12:12:41, viewcnt=0] 
2018-05-04 15:21:27 [INFO ] [or.kosta.springmvc.board.BoardTest:79] Board [bno=5044, title=이대용은 짜이요, content=짜이요, writer=423, regdate=2018-05-04 12:12:41, viewcnt=0] 
2018-05-04 15:21:27 [INFO ] [or.kosta.springmvc.board.BoardTest:79] Board [bno=5043, title=되따, content=그래따, writer=나다, regdate=2018-05-04 12:12:41, viewcnt=0] 
2018-05-04 15:21:27 [INFO ] [or.kosta.springmvc.board.BoardTest:79] Board [bno=5042, title=쥐료똬, content=좌료똬, writer=423, regdate=2018-05-04 12:12:41, viewcnt=0] 
2018-05-04 15:21:27 [INFO ] [or.kosta.springmvc.board.BoardTest:79] Board [bno=5041, title=123, content=432, writer=423, regdate=2018-05-04 12:12:41, viewcnt=0] 
2018-05-04 15:21:27 [INFO ] [or.kosta.springmvc.board.BoardTest:79] Board [bno=5040, title=하이, content=하이루, writer=사종찬, regdate=2018-05-04 12:12:41, viewcnt=0] 
2018-05-04 15:21:27 [INFO ] [or.kosta.springmvc.board.BoardTest:79] Board [bno=5039, title=이대용은 짜이요, content=짜이요, writer=423, regdate=2018-05-04 12:12:41, viewcnt=0] 
2018-05-04 15:21:27 [INFO ] [or.kosta.springmvc.board.BoardTest:79] Board [bno=5038, title=되따, content=그래따, writer=나다, regdate=2018-05-04 12:12:41, viewcnt=0] 
2018-05-04 15:21:27 [INFO ] [or.kosta.springmvc.board.BoardTest:79] Board [bno=5037, title=쥐료똬, content=좌료똬, writer=423, regdate=2018-05-04 12:12:41, viewcnt=0] 
2018-05-04 15:21:27 [INFO ] [or.kosta.springmvc.board.BoardTest:79] Board [bno=5036, title=123, content=432, writer=423, regdate=2018-05-04 12:12:41, viewcnt=0] 
2018-05-04 15:21:27 [INFO ] [or.kosta.springmvc.board.BoardTest:79] Board [bno=5035, title=하이, content=하이루, writer=사종찬, regdate=2018-05-04 12:12:41, viewcnt=0] 
2018-05-04 15:21:27 [INFO ] [or.kosta.springmvc.board.BoardTest:79] Board [bno=5034, title=이대용은 짜이요, content=짜이요, writer=423, regdate=2018-05-04 12:12:41, viewcnt=0] 
2018-05-04 15:21:27 [INFO ] [or.kosta.springmvc.board.BoardTest:79] Board [bno=5033, title=되따, content=그래따, writer=나다, regdate=2018-05-04 12:12:41, viewcnt=0] 
2018-05-04 15:21:27 [INFO ] [or.kosta.springmvc.board.BoardTest:79] Board [bno=5032, title=쥐료똬, content=좌료똬, writer=423, regdate=2018-05-04 12:12:41, viewcnt=0] 
2018-05-04 15:21:27 [INFO ] [or.kosta.springmvc.board.BoardTest:79] Board [bno=5031, title=123, content=432, writer=423, regdate=2018-05-04 12:12:41, viewcnt=0] 
2018-05-04 15:21:27 [INFO ] [or.kosta.springmvc.board.BoardTest:79] Board [bno=5030, title=하이, content=하이루, writer=사종찬, regdate=2018-05-04 12:12:41, viewcnt=0] 
2018-05-04 15:21:27 [INFO ] [or.kosta.springmvc.board.BoardTest:79] Board [bno=5029, title=이대용은 짜이요, content=짜이요, writer=423, regdate=2018-05-04 12:12:41, viewcnt=0] 
2018-05-04 15:21:27 [INFO ] [or.kosta.springmvc.board.BoardTest:79] Board [bno=5028, title=되따, content=그래따, writer=나다, regdate=2018-05-04 12:12:41, viewcnt=0] 
2018-05-04 15:21:27 [INFO ] [or.kosta.springmvc.board.BoardTest:79] Board [bno=5027, title=쥐료똬, content=좌료똬, writer=423, regdate=2018-05-04 12:12:41, viewcnt=0] 
2018-05-04 15:21:27 [INFO ] [or.kosta.springmvc.board.BoardTest:79] Board [bno=5026, title=123, content=432, writer=423, regdate=2018-05-04 12:12:41, viewcnt=0] 
2018-05-04 15:21:27 [INFO ] [or.kosta.springmvc.board.BoardTest:79] Board [bno=5025, title=하이, content=하이루, writer=사종찬, regdate=2018-05-04 12:12:41, viewcnt=0] 
2018-05-04 15:21:27 [INFO ] [or.kosta.springmvc.board.BoardTest:79] Board [bno=5024, title=이대용은 짜이요, content=짜이요, writer=423, regdate=2018-05-04 12:12:41, viewcnt=0] 
2018-05-04 15:21:27 [INFO ] [or.kosta.springmvc.board.BoardTest:79] Board [bno=5023, title=되따, content=그래따, writer=나다, regdate=2018-05-04 12:12:41, viewcnt=0] 
2018-05-04 15:21:27 [INFO ] [or.kosta.springmvc.board.BoardTest:79] Board [bno=5022, title=쥐료똬, content=좌료똬, writer=423, regdate=2018-05-04 12:12:41, viewcnt=0] 
2018-05-04 16:39:24 [INFO ] [or.kosta.springmvc.board.BoardTest:91] /board/read?bno=12&perPageNum=20 
2018-05-04 16:39:24 [INFO ] [or.kosta.springmvc.board.BoardTest:92] /board/read?bno=12&perPageNum=20 
2018-05-04 16:56:37 [INFO ] [or.kosta.springmvc.board.BoardTest:106] PageMaker [totalCount=100, startPage=-8, endPage=1, prev=true, next=true, displayPageNum=10, cri=Criteria [page=1, perPageNum=20]] 
2018-05-04 16:57:11 [INFO ] [or.kosta.springmvc.board.BoardTest:106] PageMaker [totalCount=1000, startPage=-8, endPage=1, prev=true, next=true, displayPageNum=10, cri=Criteria [page=1, perPageNum=20]] 
2018-05-04 16:59:14 [INFO ] [or.kosta.springmvc.board.BoardTest:106] PageMaker [totalCount=1000, startPage=1, endPage=10, prev=false, next=true, displayPageNum=10, cri=Criteria [page=1, perPageNum=20]] 
